Position,Account Manager 07/25,Account Manager 08/25,Account Manager 09/25,Account Manager 10/25,Account Manager 11/25,Account Manager 12/25,Bookmaker 01/26,Bookmaker 02/26,Bookmaker 03/26,Bookmaker 04/25,Bookmaker 05/25,Bookmaker 06/25,Bookmaker 07/25,Bookmaker 08/25,Bookmaker 09/25,Bookmaker 10/25,Bookmaker 11/25,Bookmaker 12/25,Bookmakers 04/26,Bookmarker 05/26,Bookmarker 06/26,Bookmarker 07/26,Bookmarker 08/26,Bookmarker 09/26,Bookmarker 10/26,Bookmarker 11/26,Bookmarker 12/26,Formula Market,Formula site,Market,Page,Price 01/25,"Price 01/26 ",Price 02/25,"Price 02/26 ",Price 03/25,"Price 03/26 ",Price 04/25,"Price 04/26 ",Price 05/25,"Price 05/26 ",Price 06/25,Price 06/26,Price 07/25,"Price 07/26 ",Price 08/25,"Price 08/26 ",Price 09/25,Price 09/26,Price 10/25,Price 10/26,Price 11/25,"Price 11/26 ",Price 12/25,Price 12/26,Site,Status 01/25,"Status 01/26 ","Status 02/26 ",Status 03/25,"Status 03/26 ",Status 04/26,"Status 05/26 ",Status 06/25,"Status 06/26 ",Status 07/25,Status 07/26,Status 08/25,"Status 08/26 ",Status 09/25,"Status 09/26 ",Status 10/25,"Status 10/26 ",Status 11/25,"Status 11/26 ",Status 12/25,Status 12/26,Topic,Traffic,Traffic 30 days (18/09),URL,Url
6,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,QuickBet (https://www.notion.so/QuickBet-2b02582250418003aa3ed698bad75ec2?pvs=21),,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€416.00,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting apps (https://www.notion.so/Betting-apps-23f2582250418098b3befe62d857f5f0?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-apps-uk/
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Football betting sites (https://www.notion.so/Football-betting-sites-23f2582250418092ac60c6e1d5e5b3bb?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-football-betting-sites-in-the-uk/
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Football betting sites (https://www.notion.so/Football-betting-sites-23f2582250418092ac60c6e1d5e5b3bb?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-football-betting-sites-in-the-uk/
3,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,https://www.notion.so/22a25822504180afa9dbc019a61189a4,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,BoyleSports (https://www.notion.so/BoyleSports-23f258225041809a8160d97c70fc3d1f?pvs=21),BoyleSports (https://www.notion.so/BoyleSports-23f258225041809a8160d97c70fc3d1f?pvs=21),BoyleSports (https://www.notion.so/BoyleSports-23f258225041809a8160d97c70fc3d1f?pvs=21),,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Football betting sites (https://www.notion.so/Football-betting-sites-23f2582250418092ac60c6e1d5e5b3bb?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,Perfomance,,Perfomance,,Perfomance,,,,,,https://www.sportsmole.co.uk/online/best-football-betting-sites-in-the-uk/
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Football betting sites (https://www.notion.so/Football-betting-sites-23f2582250418092ac60c6e1d5e5b3bb?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-football-betting-sites-in-the-uk/
5,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,Bet442 (https://www.notion.so/Bet442-29c2582250418053b6c3d7eceb203876?pvs=21),Bet442 (https://www.notion.so/Bet442-29c2582250418053b6c3d7eceb203876?pvs=21),,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Football betting sites (https://www.notion.so/Football-betting-sites-23f2582250418092ac60c6e1d5e5b3bb?pvs=21),,,,,,,,,,,,,,,,,,,,,"€1,000.00",,"€1,000.00",,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,Sold,,Sold,,,,,,https://www.sportsmole.co.uk/online/best-football-betting-sites-in-the-uk/
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Football betting sites (https://www.notion.so/Football-betting-sites-23f2582250418092ac60c6e1d5e5b3bb?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-football-betting-sites-in-the-uk/
7,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,QuickBet (https://www.notion.so/QuickBet-2b02582250418003aa3ed698bad75ec2?pvs=21),,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Football betting sites (https://www.notion.so/Football-betting-sites-23f2582250418092ac60c6e1d5e5b3bb?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€416.00,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.sportsmole.co.uk/online/best-football-betting-sites-in-the-uk/
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Football betting sites (https://www.notion.so/Football-betting-sites-23f2582250418092ac60c6e1d5e5b3bb?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-football-betting-sites-in-the-uk/
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Football betting sites (https://www.notion.so/Football-betting-sites-23f2582250418092ac60c6e1d5e5b3bb?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-football-betting-sites-in-the-uk/
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Football betting sites (https://www.notion.so/Football-betting-sites-23f2582250418092ac60c6e1d5e5b3bb?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-football-betting-sites-in-the-uk/
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
3,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,Bet TOM (https://www.notion.so/Bet-TOM-2a925822504180fd9c25ca2e2852a764?pvs=21),Bet TOM (https://www.notion.so/Bet-TOM-2a925822504180fd9c25ca2e2852a764?pvs=21),,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,"€1,000.00",,"€1,000.00",,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,Sold,,Sold,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
7,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,QuickBet (https://www.notion.so/QuickBet-2b02582250418003aa3ed698bad75ec2?pvs=21),,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€416.00,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
8,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,BetVickers (https://www.notion.so/BetVickers-2cd25822504180dba102eb449e0183c3?pvs=21),,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€625.00,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,New betting sites (https://www.notion.so/New-betting-sites-23f25822504180c694cef44084e7b90c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/best-betting-sites/best-new-betting-sites/
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting offers (https://www.notion.so/Betting-offers-23f25822504180a5b9bff40f900289b3?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-offers-uk/
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting offers (https://www.notion.so/Betting-offers-23f25822504180a5b9bff40f900289b3?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-offers-uk/
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting offers (https://www.notion.so/Betting-offers-23f25822504180a5b9bff40f900289b3?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-offers-uk/
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting offers (https://www.notion.so/Betting-offers-23f25822504180a5b9bff40f900289b3?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-offers-uk/
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting offers (https://www.notion.so/Betting-offers-23f25822504180a5b9bff40f900289b3?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-offers-uk/
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting offers (https://www.notion.so/Betting-offers-23f25822504180a5b9bff40f900289b3?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-offers-uk/
7,,,,,,https://www.notion.so/22a25822504180afa9dbc019a61189a4,,,,,,,,,,,,QuickBet (https://www.notion.so/QuickBet-2b02582250418003aa3ed698bad75ec2?pvs=21),,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting offers (https://www.notion.so/Betting-offers-23f25822504180a5b9bff40f900289b3?pvs=21),,,,,,,,,,,,,,,,,,,,,,,€416.00,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,Sold,,,,,,https://www.sportsmole.co.uk/online/betting-offers-uk/
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting offers (https://www.notion.so/Betting-offers-23f25822504180a5b9bff40f900289b3?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-offers-uk/
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting offers (https://www.notion.so/Betting-offers-23f25822504180a5b9bff40f900289b3?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-offers-uk/
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,@United Kingdom,Sportsmole,https://www.notion.so/20925822504180e5985dfae1db5eed57,Betting offers (https://www.notion.so/Betting-offers-23f25822504180a5b9bff40f900289b3?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/209258225041809aa410fc0d0f37d769,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sportsmole.co.uk/online/betting-offers-uk/
